owner,workstream,variant,basis,window_set,window,start,end,n_obs,cum_return,max_drawdown,worst_obs,hit_rate,sharpe,ann_return,ann_vol,share_pnl,note
Cesare,P4-B tail forecast (null),tail forecast (continuous 1-p),daily_net,STRESS,taper_2013,2013-05-01,2013-09-30,109.0,-0.1259896021182214,-0.1856939797777309,-0.0403177730931683,0.4862385321100917,,,,-0.23034718088974,source: cesare/outputs/p4_tail_overlay_by_episode.csv
Cesare,P4-C combined ladder,add0 baseline,daily_net,ERAS,GFC 2008-09,2008-09-01,2009-06-30,217.0,-0.0591311403556239,-0.1781896476585691,-0.0402511930187669,0.5161290322580645,-0.4301207436021675,-0.0607782268406118,0.1413050352596515,-0.0505767912858717,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add0 baseline,daily_net,ERAS,calm 2017-19,2017-01-01,2019-12-31,782.0,0.059190074061187,-0.1620708607600838,-0.0363732860181878,0.5230179028132992,0.2304649291305438,0.0239238189499788,0.103806765915466,0.0717432049492368,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add0 baseline,daily_net,ERAS,covid 2020,2020-01-01,2020-12-31,262.0,-0.1630717778480565,-0.2688794368677005,-0.0381055203606018,0.4923664122137404,-1.2557181146223484,-0.1627720238647802,0.1296246521965108,-0.1635402165070729,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add0 baseline,daily_net,ERAS,euro crisis 2011-12,2011-07-01,2012-12-31,392.0,-0.0509508740301408,-0.1896354671913932,-0.0490595446782844,0.5153061224489796,-0.2239847256138321,-0.0265682134044402,0.1186161839010663,-0.0399385167303258,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add0 baseline,daily_net,ERAS,pre-crisis 2007-08,2007-05-01,2008-08-31,349.0,0.2391575666316192,-0.0841491173492076,-0.0268770482285155,0.5501432664756447,1.438267029443672,0.1611410531241289,0.1120383418553779,0.2156627497187367,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add0 baseline,daily_net,ERAS,recent 2024-26,2024-01-01,2026-06-30,652.0,0.7092875638921083,-0.1107326824417597,-0.0417769719687692,0.593558282208589,1.9928702450344835,0.2129945560071985,0.106878285998752,0.5325490480142958,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add0 baseline,daily_net,ERAS,recovery 2009-11,2009-07-01,2011-06-30,522.0,0.0636320508769976,-0.0925280821694796,-0.0295753008816775,0.5076628352490421,0.3452154865520408,0.034883561540273,0.1010486577200943,0.0698288413108704,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add0 baseline,daily_net,ERAS,taper + EM 2013-16,2013-01-01,2016-12-31,1044.0,0.1170833055617144,-0.2297165080349731,-0.0458918102706338,0.5268199233716475,0.2931403616242702,0.0331291409282507,0.1130146007348987,0.132633792107122,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add0 baseline,daily_net,ERAS,tightening 2021-23,2021-01-01,2023-12-31,781.0,0.247232857081886,-0.1817288196868836,-0.0352670909604092,0.5710627400768246,0.7043870358517035,0.0773419379246184,0.1098003426924248,0.2316378884230088,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add0 baseline,daily_net,STRESS,china_em_2015,2015-06-01,2016-02-29,196.0,-0.0518847845100851,-0.0986856115787623,-0.0291017757743077,0.5255102040816326,-0.552481598730055,-0.062171790056444,0.1125318747255172,-0.0467296961132625,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add0 baseline,daily_net,STRESS,covid_2020,2020-02-01,2020-04-30,64.0,-0.1961865010455717,-0.2403792299900937,-0.0381055203606018,0.4375,,,,-0.2061994556891173,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add0 baseline,daily_net,STRESS,euro_2011,2011-07-01,2012-12-31,392.0,-0.0509508740301408,-0.1896354671913932,-0.0490595446782844,0.5153061224489796,-0.2239847256138321,-0.0265682134044402,0.1186161839010663,-0.0399385167303258,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add0 baseline,daily_net,STRESS,gfc_2008,2008-09-01,2009-06-30,217.0,-0.0591311403556239,-0.1781896476585691,-0.0402511930187669,0.5161290322580645,-0.4301207436021675,-0.0607782268406118,0.1413050352596515,-0.0505767912858717,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add0 baseline,daily_net,STRESS,oil_2026,2026-02-01,2026-05-31,85.0,0.1007486528886911,-0.0178260554233389,-0.017701988613771,0.6352941176470588,,,,0.0941941740965334,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add0 baseline,daily_net,STRESS,rates_2022,2022-01-01,2022-10-31,216.0,0.2554309382923316,-0.0655638908629178,-0.0218801823967604,0.6157407407407407,2.7506140838037716,0.2703339559115026,0.0982813101638972,0.2239225671577645,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add0 baseline,daily_net,STRESS,semis_2026,2026-04-01,2026-06-30,65.0,0.1168042666554125,-0.0178260554233387,-0.017701988613771,0.6461538461538462,,,,0.1077326762656418,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add0 baseline,daily_net,STRESS,taper_2013,2013-05-01,2013-09-30,109.0,-0.1285559057814608,-0.1905674581609462,-0.0403177730931683,0.4862385321100917,,,,-0.1276622718017687,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add1 +duration,daily_net,ERAS,GFC 2008-09,2008-09-01,2009-06-30,217.0,-0.0675301535180465,-0.1781896476585691,-0.0402511930187669,0.5023041474654378,-0.5002426110910042,-0.0710787398386109,0.1420885351681491,-0.0546903968970997,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add1 +duration,daily_net,ERAS,calm 2017-19,2017-01-01,2019-12-31,782.0,0.1075720515650184,-0.1644166647013182,-0.036816854307167,0.5294117647058824,0.3749082219259959,0.0380901229134775,0.1015985264814924,0.1056162513305081,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add1 +duration,daily_net,ERAS,covid 2020,2020-01-01,2020-12-31,262.0,-0.130310098122497,-0.2459515448443774,-0.033184017820261,0.4618320610687023,-1.1040603047672324,-0.1275832167990234,0.1155581957327246,-0.1185240439928519,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add1 +duration,daily_net,ERAS,euro crisis 2011-12,2011-07-01,2012-12-31,392.0,0.0138417767719907,-0.1458500340156463,-0.0416374467591028,0.4948979591836734,0.1351704483411937,0.0149472781852077,0.1105809618051881,0.0207758980764166,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add1 +duration,daily_net,ERAS,pre-crisis 2007-08,2007-05-01,2008-08-31,349.0,0.2391575666316192,-0.0841491173492076,-0.0268770482285155,0.5501432664756447,1.438267029443672,0.1611410531241289,0.1120383418553779,0.1994083070009014,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add1 +duration,daily_net,ERAS,recent 2024-26,2024-01-01,2026-06-30,652.0,0.6987443121666488,-0.110451799531656,-0.0392992141809823,0.588957055214724,1.9868461711356196,0.2105032008783364,0.1059484140928833,0.4866513376992792,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add1 +duration,daily_net,ERAS,recovery 2009-11,2009-07-01,2011-06-30,522.0,0.0880325998819335,-0.0972465224625571,-0.028724860894929,0.5153256704980843,0.4738889076229549,0.0452945654180837,0.0955805563065044,0.0838355507762126,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add1 +duration,daily_net,ERAS,taper + EM 2013-16,2013-01-01,2016-12-31,1044.0,0.1420010497397941,-0.2412221315590496,-0.0421161980853926,0.5268199233716475,0.3445723309283935,0.0382202405862496,0.1109208057514991,0.1414834159803339,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add1 +duration,daily_net,ERAS,tightening 2021-23,2021-01-01,2023-12-31,781.0,0.1407305152870399,-0.181129145502795,-0.0383421975458564,0.5518565941101152,0.4321483815007403,0.048909822814465,0.113178308442609,0.1354436800262993,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add1 +duration,daily_net,STRESS,china_em_2015,2015-06-01,2016-02-29,196.0,-0.0333898748270318,-0.0850594057264602,-0.0291751405947169,0.5153061224489796,-0.3398475243325971,-0.0375579433744551,0.1105141002519073,-0.026101742198112,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add1 +duration,daily_net,STRESS,covid_2020,2020-02-01,2020-04-30,64.0,-0.1696579539115337,-0.2127832390364341,-0.033184017820261,0.40625,,,,-0.1631097528341349,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add1 +duration,daily_net,STRESS,euro_2011,2011-07-01,2012-12-31,392.0,0.0138417767719907,-0.1458500340156463,-0.0416374467591028,0.4948979591836734,0.1351704483411937,0.0149472781852077,0.1105809618051881,0.0207758980764166,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add1 +duration,daily_net,STRESS,gfc_2008,2008-09-01,2009-06-30,217.0,-0.0675301535180465,-0.1781896476585691,-0.0402511930187669,0.5023041474654378,-0.5002426110910042,-0.0710787398386109,0.1420885351681491,-0.0546903968970997,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add1 +duration,daily_net,STRESS,oil_2026,2026-02-01,2026-05-31,85.0,0.1006148379817646,-0.0197843747518704,-0.0178721767154942,0.611764705882353,,,,0.0869063631209605,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add1 +duration,daily_net,STRESS,rates_2022,2022-01-01,2022-10-31,216.0,0.1468204481001294,-0.0723414540584588,-0.0201729725148018,0.5231481481481481,1.6111586907190758,0.1650921138552396,0.1024679411197896,0.1264421003006465,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add1 +duration,daily_net,STRESS,semis_2026,2026-04-01,2026-06-30,65.0,0.1184887773084282,-0.0197843747518704,-0.0178721767154942,0.6307692307692307,,,,0.1009875495475825,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add1 +duration,daily_net,STRESS,taper_2013,2013-05-01,2013-09-30,109.0,-0.1564616714379265,-0.2092227134317608,-0.0409062005481435,0.4587155963302752,,,,-0.1473156440702272,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add2 +vix_gate,daily_net,ERAS,GFC 2008-09,2008-09-01,2009-06-30,217.0,-0.1017443183110337,-0.1781896476585691,-0.0402511930187669,0.4976958525345622,-0.8825573938231157,-0.1159312778820759,0.1313583441637464,-0.0942861267730964,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add2 +vix_gate,daily_net,ERAS,calm 2017-19,2017-01-01,2019-12-31,782.0,0.08732610041118,-0.1554531809360341,-0.036816854307167,0.5242966751918159,0.3305379652652706,0.0315373690687624,0.095412244228745,0.0924314257812326,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add2 +vix_gate,daily_net,ERAS,covid 2020,2020-01-01,2020-12-31,262.0,-0.069503970402738,-0.1674872832221471,-0.033184017820261,0.4961832061068702,-0.8103502911689554,-0.0659599262860396,0.0813968070411752,-0.0647692534966803,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add2 +vix_gate,daily_net,ERAS,euro crisis 2011-12,2011-07-01,2012-12-31,392.0,0.0314943141225201,-0.1458500340156463,-0.0416374467591028,0.4923469387755102,0.237661068211398,0.0258430032307842,0.10873890042351,0.0379678921764523,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add2 +vix_gate,daily_net,ERAS,pre-crisis 2007-08,2007-05-01,2008-08-31,349.0,0.2391575666316192,-0.0841491173492076,-0.0268770482285155,0.5501432664756447,1.438267029443672,0.1611410531241289,0.1120383418553779,0.2107749831306755,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add2 +vix_gate,daily_net,ERAS,recent 2024-26,2024-01-01,2026-06-30,652.0,0.649400557452525,-0.110451799531656,-0.0392992141809823,0.588957055214724,1.915358165963727,0.1988797461214074,0.1038342330199843,0.4859880508791687,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add2 +vix_gate,daily_net,ERAS,recovery 2009-11,2009-07-01,2011-06-30,522.0,0.0880325998819335,-0.0972465224625571,-0.028724860894929,0.5153256704980843,0.4738889076229549,0.0452945654180837,0.0955805563065044,0.0886143464450918,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add2 +vix_gate,daily_net,ERAS,taper + EM 2013-16,2013-01-01,2016-12-31,1044.0,0.1332246318177012,-0.2412221315590496,-0.0421161980853926,0.5306513409961686,0.3361594019287982,0.0359105442864668,0.1068259405520749,0.1405108706998349,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add2 +vix_gate,daily_net,ERAS,tightening 2021-23,2021-01-01,2023-12-31,781.0,0.095573501164913,-0.1811291455027944,-0.0383421975458564,0.5544174135723432,0.3305214688288273,0.0351090140951097,0.1062230971546731,0.1027678111573205,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add2 +vix_gate,daily_net,STRESS,china_em_2015,2015-06-01,2016-02-29,196.0,-0.0353154280252895,-0.0833741561393466,-0.025933475553489,0.5459183673469388,-0.4479553773229921,-0.0418615258369091,0.0934502139187971,-0.0307509519138288,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add2 +vix_gate,daily_net,STRESS,covid_2020,2020-02-01,2020-04-30,64.0,-0.1057487466685701,-0.1500570698703491,-0.033184017820261,0.484375,,,,-0.1038008294566964,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add2 +vix_gate,daily_net,STRESS,euro_2011,2011-07-01,2012-12-31,392.0,0.0314943141225201,-0.1458500340156463,-0.0416374467591028,0.4923469387755102,0.237661068211398,0.0258430032307842,0.10873890042351,0.0379678921764523,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add2 +vix_gate,daily_net,STRESS,gfc_2008,2008-09-01,2009-06-30,217.0,-0.1017443183110337,-0.1781896476585691,-0.0402511930187669,0.4976958525345622,-0.8825573938231157,-0.1159312778820759,0.1313583441637464,-0.0942861267730964,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add2 +vix_gate,daily_net,STRESS,oil_2026,2026-02-01,2026-05-31,85.0,0.0874063283449528,-0.0127016329999964,-0.011333000714707,0.611764705882353,,,,0.0801006792604399,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add2 +vix_gate,daily_net,STRESS,rates_2022,2022-01-01,2022-10-31,216.0,0.0821962964636882,-0.0739419588156969,-0.0161555215817645,0.5324074074074074,1.0787042795729251,0.0961151734515486,0.0891024308252508,0.0778095930288467,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add2 +vix_gate,daily_net,STRESS,semis_2026,2026-04-01,2026-06-30,65.0,0.0938192827869259,-0.0110618778799242,-0.0090211824086087,0.6307692307692307,,,,0.0851910620129833,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add2 +vix_gate,daily_net,STRESS,taper_2013,2013-05-01,2013-09-30,109.0,-0.1564616714379265,-0.2092227134317608,-0.0409062005481435,0.4587155963302752,,,,-0.1557129332312438,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add3 +regime_gate,daily_net,ERAS,GFC 2008-09,2008-09-01,2009-06-30,217.0,-0.1017443183110337,-0.1781896476585691,-0.0402511930187669,0.4976958525345622,-0.8825573938231157,-0.1159312778820759,0.1313583441637464,-0.3932366912869591,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add3 +regime_gate,daily_net,ERAS,calm 2017-19,2017-01-01,2019-12-31,782.0,0.0916930589512083,-0.0644915381460875,-0.0248320737002636,0.530690537084399,0.4837456205085603,0.0302228847929722,0.062476813249904,0.3694335601263431,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add3 +regime_gate,daily_net,ERAS,covid 2020,2020-01-01,2020-12-31,262.0,-0.1777915984284246,-0.2253175091007997,-0.033184017820261,0.4580152671755725,-2.1665890275308386,-0.1845670953352478,0.0851878658065532,-0.7558737182936939,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add3 +regime_gate,daily_net,ERAS,euro crisis 2011-12,2011-07-01,2012-12-31,392.0,-0.0027865082162291,-0.1458500340156463,-0.0416374467591028,0.5178571428571429,0.0282975137040841,0.0026735459254599,0.0944798880006944,0.0163820177487744,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add3 +regime_gate,daily_net,ERAS,pre-crisis 2007-08,2007-05-01,2008-08-31,349.0,0.2391575666316192,-0.0841491173492076,-0.0268770482285155,0.5501432664756447,1.438267029443672,0.1611410531241289,0.1120383418553779,0.8790737281194764,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add3 +regime_gate,daily_net,ERAS,recent 2024-26,2024-01-01,2026-06-30,652.0,0.0246586383526878,-0.1623765818661797,-0.0392992141809823,0.50920245398773,0.1647434810272127,0.0121271044098346,0.0736120442169814,0.1235942848294267,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add3 +regime_gate,daily_net,ERAS,recovery 2009-11,2009-07-01,2011-06-30,522.0,0.0880325998819335,-0.0972465224625571,-0.028724860894929,0.5153256704980843,0.4738889076229549,0.0452945654180837,0.0955805563065044,0.3695815449125786,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add3 +regime_gate,daily_net,ERAS,taper + EM 2013-16,2013-01-01,2016-12-31,1044.0,0.148756151082152,-0.1238316991547363,-0.0421161980853926,0.5239463601532567,0.4650921917508167,0.0365732577486527,0.0786365765698506,0.5968398626399662,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add3 +regime_gate,daily_net,ERAS,tightening 2021-23,2021-01-01,2023-12-31,781.0,-0.0587219650177535,-0.1557004778617657,-0.0334992838479506,0.4878361075544174,-0.2309069552314889,-0.0168573475521362,0.0730049362750308,-0.2057945887959127,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add3 +regime_gate,daily_net,STRESS,china_em_2015,2015-06-01,2016-02-29,196.0,-0.015663003144394,-0.049281573438112,-0.014624252707563,0.5153061224489796,-0.3370833688788914,-0.0187558625244201,0.0556416134880828,-0.0574628005905229,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add3 +regime_gate,daily_net,STRESS,covid_2020,2020-02-01,2020-04-30,64.0,-0.1724493334712794,-0.212705965070192,-0.033184017820261,0.4375,,,,-0.7327175271965495,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,add3 +regime_gate,daily_net,STRESS,euro_2011,2011-07-01,2012-12-31,392.0,-0.0027865082162291,-0.1458500340156463,-0.0416374467591028,0.5178571428571429,0.0282975137040841,0.0026735459254599,0.0944798880006944,0.0163820177487744,source: cesare/outputs/p4_combined_by_episode.csv
